stop_id,stop_lat,stop_lon
5434874,49.58277,18.1325
5613200,49.0625146,20.0827375
5434094,49.90055,17.82305
5473035,50.24305,12.15555
5434854,49.9125,18.00861
5453570,49.9701829,16.7547308
5613526,47.8001951,18.6797332
5473385,50.04972,13.12
5433614,49.95055,18.03472
5434932,49.67083,17.22111
5436465,49.37305,16.38972
5455186,49.66666,14.51666
5453069,50.45638,14.39388
5434067,49.62666,16.81722
5436625,49.03,17.72361
5436365,48.92305,15.87416
5434972,49.96166,16.98277
5476134,50.10722,13.56694
5475395,49.47361,13.29055
5475810,49.31388,15.35583
5456490,50.40777,15.56083
5476395,49.65722,13.53694
5473975,49.66944,13.50333
5104442,51.4753329,16.901885
5106015,50.983502,17.049605
5477025,49.12138,13.20916
5456596,50.03944,15.02416
5454217,50.4154685,14.0850909
5433975,49.01194,16.59444
5455159,50.58888,13.90055
5455179,50.58694,13.91611
5457009,50.52472,14.09638
5453320,50.07361,16.45
5456339,50.71194,14.38972
5453779,50.3365927,13.5551662
5453789,50.3381207,13.5351093
5453689,50.2901845,13.2391412
5454903,49.7,15.80416
5473945,49.55055,13.57388
5437065,49.21944,17.74416
5454549,50.525,13.72416
5455410,50.46222,15.37583
5477035,49.13611,13.23666
5477015,49.14305,13.22916
5456582,50.63972,15.265
5453347,50.241837,13.5569287
5453589,50.36305,13.28555
5456276,49.755,15.14083
5474653,49.46888,13.63027
5453349,50.60138,13.77138
5434884,49.56472,18.13083
5453953,49.85944,16.65666
5473625,49.2675,13.6175
5437075,49.03222,16.61694
5455329,50.4475,13.86444
5475165,50.04666,13.36277
5617915,49.2270928,18.7468252
5455209,50.58694,13.965
5456750,50.40305,15.84805
5456121,50.39388,14.61277
5474673,49.46333,13.69138
5453769,50.3645464,13.541936
5455423,49.88333,15.55555
5455474,49.89027,15.47722
5455464,49.89416,15.48972
5476054,50.01583,13.95583
5473365,50.08444,13.15916
5475932,48.7638373,14.1009378
5435572,50.30777,17.10277
5474015,50.14805,12.33555
5437015,49.55361,15.93916
5453810,50.53722,16.20416
5454060,50.11916,16.06694
5474532,49.254526,15.070921
5454813,49.82611,15.97805
